CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PES,RSP,FXM,PT_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,16,MICHOACAN,0,VOTO EN EL EXTRANJERO,0,VOTO EN EL EXTRANJERO,0,4,243,90,66,27,41,58,787,34,5,33,98,48,1,4,1,1536,11,17,1564,0
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,411,2,21,46,155,12,10,8,237,1,3,1,5,3,0,0,0,502,0,14,516,1131
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,412,2,19,42,151,21,6,5,237,4,2,4,4,1,0,3,0,499,0,15,514,976
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,413,2,8,35,144,13,7,7,264,3,2,2,3,2,0,0,0,490,1,7,498,885
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,414,3,4,20,173,11,3,1,288,4,2,3,4,0,0,1,0,514,0,13,527,934
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,416,1,3,9,72,12,2,2,92,3,1,0,1,0,0,0,0,197,0,5,202,655
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,417,1,5,4,82,8,2,4,157,4,2,1,2,0,0,0,0,271,0,5,276,650
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,418,1,2,13,76,3,5,0,93,0,1,0,2,0,0,0,0,195,0,7,202,548
,16,MICHOACAN,1,LA PIEDAD,28,CHURINTZIO,419,1,0,16,43,2,1,0,38,1,1,0,3,0,0,0,1,106,0,4,110,313
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,433,2,217,35,28,25,4,56,167,5,1,0,7,4,0,5,0,554,0,13,567,955
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,434,2,145,14,40,16,5,34,124,4,1,2,5,4,1,8,0,403,0,21,424,763
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,435,2,163,27,34,14,3,54,131,2,2,1,3,1,2,1,0,438,0,19,457,824
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,436,2,340,18,37,37,8,102,237,67,4,0,4,3,2,9,1,869,16,35,920,1484
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,437,2,156,10,12,10,14,92,51,2,0,0,1,1,1,0,0,350,0,6,356,762
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,438,2,65,9,12,4,5,55,120,1,0,0,0,0,0,0,0,271,0,21,292,990
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,439,3,462,67,29,32,16,112,283,2,2,2,7,5,1,8,0,1028,5,18,1051,1877
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,440,2,212,11,74,18,7,53,111,5,4,1,3,1,1,5,0,506,0,10,516,960
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,441,1,98,6,23,16,6,18,116,5,6,5,3,0,0,3,0,305,0,12,317,659
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,442,1,82,12,15,7,2,71,95,3,0,0,1,1,2,3,0,294,0,13,307,547
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,443,1,98,13,24,6,1,50,35,2,0,1,0,1,0,3,0,234,0,14,248,511
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,444,2,109,17,19,11,5,42,67,6,0,0,3,2,0,2,0,283,0,10,293,548
,16,MICHOACAN,1,LA PIEDAD,30,ECUANDUREO,445,1,71,6,9,10,4,57,31,0,2,1,1,3,0,0,0,195,0,16,211,552
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,673,2,59,246,173,75,8,2,168,5,2,32,13,8,18,0,0,809,0,23,832,1445
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,674,2,56,205,84,54,0,1,163,2,3,23,9,5,19,1,0,625,0,16,641,1070
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,675,2,44,170,134,88,1,67,101,3,2,31,5,2,11,0,1,660,0,22,682,1059
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,676,1,28,140,78,29,3,3,84,1,2,6,2,3,12,0,0,391,1,8,400,640
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,677,1,10,74,52,71,3,1,104,2,1,4,8,0,10,0,0,340,0,19,359,700
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,678,3,16,164,175,286,9,8,143,8,3,12,5,5,0,2,2,838,0,37,875,1497
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,679,2,13,99,70,173,6,3,51,4,3,9,8,4,3,0,0,446,0,11,457,770
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,680,1,8,104,73,65,2,4,59,1,1,4,4,0,3,0,1,329,0,9,338,539
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,681,2,19,79,124,66,5,2,58,9,4,6,1,1,6,0,0,380,0,15,395,786
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,682,2,21,250,103,76,12,7,114,8,2,23,8,3,2,0,0,629,0,15,644,1202
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,683,2,16,222,191,94,5,11,141,7,6,27,7,6,5,3,2,743,1,21,765,1317
,16,MICHOACAN,1,LA PIEDAD,42,IXTLAN,684,1,4,111,45,62,3,6,20,2,1,4,2,0,4,0,0,264,0,17,281,539
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1369,3,102,392,164,25,13,7,329,22,2,7,6,7,0,0,1,1077,0,22,1099,1793
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1370,4,154,516,293,25,11,20,326,44,3,1,4,6,0,1,2,1406,1,33,1440,2369
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1371,1,16,19,9,4,2,1,31,12,0,0,0,0,0,1,0,95,0,1,96,201
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1372,1,55,50,30,0,2,2,27,1,0,0,0,0,0,0,0,167,0,2,169,355
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1373,4,295,433,114,17,4,10,314,15,3,4,72,217,1,1,0,1500,0,26,1526,2489
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1374,1,44,88,23,10,4,4,69,60,1,2,0,1,0,0,0,306,0,10,316,487
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1375,1,22,124,37,10,5,6,44,55,2,0,0,1,0,0,0,306,0,11,317,592
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1376,1,56,183,106,11,4,4,107,6,2,1,1,0,1,1,1,484,0,12,496,730
,16,MICHOACAN,1,LA PIEDAD,61,NUMARAN,1377,1,143,214,142,5,9,1,82,7,2,6,1,0,3,0,0,615,0,13,628,666
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1529,4,472,159,49,48,36,77,383,10,3,14,14,13,5,9,0,1292,0,20,1312,2878
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1530,6,570,243,80,68,50,135,629,10,2,20,13,19,3,3,0,1845,1,41,1887,4415
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1531,6,509,221,68,50,64,132,591,9,5,25,28,18,0,1,0,1721,10,34,1765,3791
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1532,3,230,89,33,23,21,43,224,5,2,13,6,7,1,2,0,699,0,27,726,1965
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1533,4,333,137,39,16,20,62,258,4,7,3,4,3,1,5,0,892,1,17,910,2408
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1534,2,219,97,30,19,23,40,177,1,0,7,5,5,0,3,0,626,0,14,640,1432
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1535,3,164,77,26,16,16,49,283,5,4,5,6,4,0,2,0,657,0,17,674,1855
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1536,2,103,43,11,16,13,26,133,2,7,1,5,3,0,0,0,363,1,6,370,989
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1537,2,90,32,8,61,11,19,74,6,3,2,24,2,0,2,0,334,0,4,338,1385
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1538,2,111,51,9,16,4,29,105,2,0,3,6,3,1,0,0,340,1,8,349,860
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1539,2,99,61,67,6,8,31,138,2,1,3,0,10,1,2,6,435,0,7,442,967
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1540,2,182,67,23,14,15,28,179,5,1,3,8,6,3,1,0,535,0,9,544,1067
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1541,3,266,152,46,28,28,82,392,4,3,4,11,14,4,1,1,1036,1,17,1054,1908
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1542,3,198,157,25,13,22,74,270,5,3,3,3,5,0,3,0,781,1,13,795,2068
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1543,5,481,275,56,35,38,115,492,13,9,11,8,15,2,2,0,1552,1,15,1568,3067
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1544,2,275,143,21,16,31,47,182,3,2,8,6,14,0,4,0,752,1,14,767,1481
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1545,3,376,152,50,31,37,55,340,12,4,13,9,17,1,2,2,1101,2,21,1124,1340
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1546,2,105,95,13,11,16,28,141,1,2,3,2,0,1,0,0,418,0,12,430,849
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1547,1,164,60,13,10,12,35,84,3,2,3,2,4,0,3,0,395,0,6,401,745
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1548,1,127,49,13,6,8,25,75,2,2,2,4,5,0,0,0,318,0,10,328,634
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1549,1,138,55,4,3,5,14,34,1,0,1,3,2,0,0,0,260,0,0,260,379
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1550,1,88,58,14,3,3,28,48,1,0,4,2,1,1,1,0,252,0,6,258,499
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1551,1,71,54,12,6,7,20,96,0,0,1,3,1,2,0,0,273,0,5,278,521
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1552,2,114,88,24,5,13,28,119,5,2,3,2,4,1,2,0,410,0,10,420,897
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1553,2,73,57,11,25,20,14,147,1,1,1,4,1,0,2,0,357,0,7,364,825
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1554,1,,,,,,,,,,,,,,,,,,,,750
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1555,2,145,80,21,19,14,38,133,3,0,4,3,4,0,1,1,466,1,12,479,846
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1556,2,165,43,14,11,19,46,148,6,0,2,1,14,0,0,0,469,0,12,481,959
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1557,2,81,47,10,3,9,19,121,0,1,3,2,1,0,1,0,298,0,9,307,851
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1558,1,46,40,16,2,0,7,83,2,1,4,2,3,0,0,3,209,0,5,214,565
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1559,1,79,31,10,7,12,12,97,3,0,0,0,0,0,0,0,251,0,0,251,690
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1560,1,83,43,13,6,6,18,91,2,0,1,0,6,1,0,0,270,0,3,273,640
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1561,1,99,53,9,10,8,42,104,1,3,2,1,0,0,0,0,332,0,5,337,731
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1562,1,146,64,15,7,9,22,99,0,0,4,2,5,0,2,0,375,0,11,386,668
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1563,2,208,90,31,11,14,36,100,3,3,5,1,6,2,1,0,511,1,4,516,948
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1564,1,107,53,24,10,11,20,97,0,1,5,2,4,0,0,0,334,1,5,340,633
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1565,1,124,70,24,11,5,19,112,2,1,3,1,2,0,1,0,375,0,8,383,746
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1566,2,182,96,18,8,17,42,189,3,1,4,6,8,1,0,0,575,0,15,590,1443
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1567,3,194,72,28,14,23,35,217,7,4,6,3,7,0,0,0,610,0,15,625,1501
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1568,4,253,122,35,23,32,64,332,9,9,9,10,1,1,3,6,909,6,9,924,2939
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1569,2,107,54,8,12,6,38,108,5,2,1,4,3,1,0,0,349,0,7,356,930
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1570,2,83,65,20,4,13,25,121,4,2,3,1,0,1,0,0,342,0,8,350,1000
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,6,390,198,48,30,59,116,483,14,8,14,10,8,2,6,0,1386,0,37,1423,4091
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,5,344,172,60,31,45,129,410,7,8,15,6,6,2,2,0,1237,1,27,1265,3332
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,3,233,173,32,8,13,21,181,2,2,4,3,3,3,3,0,681,0,14,695,1939
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1574,1,20,32,3,3,13,14,72,3,2,3,0,0,0,0,0,165,0,3,168,379
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1575,1,36,11,6,4,3,6,45,2,1,0,0,0,0,1,0,115,0,0,115,391
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1576,1,107,24,9,2,15,34,85,14,4,2,2,1,0,2,0,301,0,7,308,737
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1577,2,105,133,8,13,17,33,152,7,2,1,2,1,1,0,1,476,0,12,488,1128
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1578,1,46,61,16,1,4,2,44,0,0,0,0,1,2,2,0,179,0,5,184,543
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1579,1,131,21,6,3,6,5,29,0,1,1,1,5,0,0,0,209,0,8,217,623
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1580,2,69,75,15,10,9,20,100,3,1,0,0,0,0,3,0,305,0,3,308,880
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1581,1,52,13,1,2,5,9,61,0,0,1,3,1,0,2,0,150,0,3,153,290
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1582,1,93,24,1,4,0,3,35,2,0,1,0,2,1,0,0,166,0,0,166,314
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,4,273,166,39,19,34,52,305,9,11,6,0,3,0,0,1,918,2,25,945,2787
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,5,162,103,41,21,18,51,279,2,3,8,5,7,1,0,0,701,0,15,716,3297
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1585,1,55,15,5,1,2,4,53,2,0,3,2,1,2,0,0,145,1,6,152,378
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1586,2,38,23,29,3,10,2,110,1,1,0,2,0,0,0,0,219,0,3,222,838
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,3,122,41,37,18,10,12,157,5,7,3,6,1,1,0,0,420,0,12,432,1563
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1588,1,22,26,1,4,6,10,47,1,1,1,1,0,0,0,0,120,0,1,121,291
,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1589,2,154,40,36,12,18,24,155,2,1,0,0,0,0,3,0,445,0,21,466,1418
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1939,3,342,28,74,35,10,79,224,19,1,31,4,6,1,35,1,890,0,48,938,2046
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1940,1,137,15,40,11,4,37,80,3,0,5,4,2,0,8,0,346,0,10,356,693
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1941,2,169,18,45,19,7,22,118,3,0,29,7,24,2,24,0,487,2,26,515,995
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1942,3,232,32,59,29,8,74,176,12,1,23,16,7,0,27,0,696,2,24,722,1603
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1943,2,77,10,18,12,2,31,140,3,0,22,3,121,0,3,0,442,0,19,461,860
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1944,3,176,16,80,46,11,67,243,14,2,14,9,4,2,16,0,700,0,25,725,1468
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1945,2,44,10,38,25,3,103,187,7,1,7,160,37,24,32,14,692,0,23,715,1168
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1946,2,102,7,52,11,9,11,113,3,2,6,2,2,0,15,0,335,0,17,352,947
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1947,2,73,2,50,33,4,10,221,2,1,29,16,4,0,14,0,459,0,16,475,1046
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1948,1,77,11,23,20,6,5,38,0,2,5,4,5,0,0,0,196,0,24,220,619
,16,MICHOACAN,1,LA PIEDAD,87,TANHUATO,1949,1,79,1,10,6,6,12,41,1,3,4,2,0,0,0,0,165,0,6,171,283
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2370,2,62,98,26,10,1,78,145,42,4,69,4,5,1,1,0,546,0,11,557,873
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2371,2,57,95,33,12,6,56,117,69,1,43,0,2,1,0,1,493,0,7,500,780
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2372,1,53,75,23,11,5,54,135,32,0,35,7,6,0,0,0,436,0,6,442,703
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2373,2,70,83,20,23,20,121,235,66,3,88,8,7,3,0,0,747,0,22,769,1288
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2374,3,52,68,39,23,14,211,225,140,0,57,8,0,0,0,3,840,0,22,862,1542
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2375,2,62,100,31,22,11,149,279,66,2,63,11,3,1,0,1,801,0,14,815,1345
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2376,1,44,69,8,7,2,69,112,26,2,50,4,2,0,0,1,396,1,12,409,653
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2377,2,56,80,16,12,6,66,162,83,1,76,9,5,0,0,2,574,1,12,587,880
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2378,2,37,70,31,17,6,70,211,110,2,70,6,1,0,0,0,631,0,23,654,1150
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2379,3,73,127,85,31,20,155,360,134,5,101,8,7,2,0,0,1108,0,25,1133,2022
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2380,7,95,236,101,83,26,411,872,266,11,166,25,9,3,0,0,2304,0,45,2349,4843
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2381,3,17,36,71,20,12,245,139,73,2,37,5,4,0,0,4,665,0,31,696,1642
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2382,1,1,4,0,2,2,121,18,0,0,3,0,0,0,0,0,151,0,0,151,252
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2383,2,14,19,26,11,4,67,153,33,2,6,1,2,0,0,0,338,0,12,350,1026
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2384,2,7,50,60,15,3,68,250,155,3,24,4,2,0,1,0,642,0,19,661,1036
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2385,2,19,65,30,10,5,50,167,211,6,25,4,0,0,0,0,592,0,13,605,1048
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2386,2,9,17,28,17,5,42,99,198,1,23,1,0,0,0,1,441,0,16,457,921
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2387,1,5,4,8,3,1,18,34,13,1,1,1,17,9,13,12,140,0,3,143,363
,16,MICHOACAN,1,LA PIEDAD,107,YURECUARO,2388,1,7,4,23,6,2,45,107,37,2,12,0,0,0,0,0,245,0,7,252,668
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2531,1,21,128,25,11,14,65,90,5,2,4,3,4,1,0,0,373,2,16,391,652
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2532,1,25,161,18,14,14,81,108,7,2,2,2,5,5,0,1,445,0,12,457,741
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2533,1,11,79,11,3,19,86,45,4,0,2,3,8,0,0,0,271,1,20,292,543
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2534,1,2,16,7,1,12,56,48,0,0,0,0,0,0,0,0,142,0,5,147,237
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2535,1,4,55,22,3,3,32,27,2,2,2,0,0,0,0,0,152,0,9,161,308
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2536,1,4,131,5,8,9,47,53,8,0,3,0,3,0,0,0,271,1,6,278,466
,16,MICHOACAN,1,LA PIEDAD,110,ZINAPARO,2537,1,8,106,21,5,18,154,36,13,2,0,0,2,0,0,0,365,0,11,376,739
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,38,2,15,125,119,14,11,11,165,27,1,90,2,0,0,3,0,583,0,15,598,882
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,39,2,8,212,99,16,10,4,176,8,0,55,5,5,1,1,0,600,0,12,612,859
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,40,2,24,163,152,18,25,12,267,25,1,194,7,4,0,3,0,895,0,31,926,1443
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,41,2,15,103,142,18,4,8,273,23,0,178,7,4,1,1,1,778,0,22,800,1360
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,42,2,5,53,37,5,3,2,174,15,3,73,4,0,0,1,0,375,0,20,395,751
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,43,2,12,53,30,9,6,3,208,10,0,146,4,1,0,0,0,482,1,8,491,886
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,44,2,8,42,65,8,3,5,151,14,3,206,1,0,0,0,0,506,0,15,521,759
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,45,4,9,148,186,15,19,5,503,34,5,363,5,0,0,0,0,1292,0,30,1322,2289
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,46,1,4,97,115,13,3,5,180,6,2,104,3,1,0,1,0,534,0,9,543,716
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,48,1,3,28,22,12,0,1,116,26,1,112,2,1,0,0,0,324,0,10,334,519
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,49,1,6,41,26,6,4,4,119,6,1,65,1,1,0,0,0,280,1,5,286,439
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,50,2,3,93,43,6,2,0,157,12,3,145,0,1,0,0,0,465,0,9,474,776
,16,MICHOACAN,2,PURUANDIRO,4,ANGAMACUTIRO,51,2,5,105,45,10,6,4,127,18,3,203,1,0,0,0,0,527,0,27,554,1000
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,405,2,18,56,76,13,186,4,71,7,4,1,1,0,0,0,1,438,0,17,455,800
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,406,2,6,49,93,5,177,6,55,3,2,0,1,2,0,0,0,399,0,18,417,808
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,407,2,5,44,100,6,228,8,64,6,2,0,6,2,0,0,1,472,0,11,483,920
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,408,2,4,25,58,28,185,4,119,7,2,2,10,2,0,2,1,449,0,19,468,680
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,409,2,2,57,143,18,223,4,114,0,0,3,12,1,0,0,0,577,0,17,594,1309
,16,MICHOACAN,2,PURUANDIRO,27,CHUCANDIRO,410,1,2,4,46,9,124,3,39,0,1,0,1,1,0,0,0,230,0,2,232,492
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,580,2,61,75,211,66,75,10,187,38,2,1,5,0,7,0,0,738,0,41,779,1297
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,581,2,31,48,139,39,45,4,143,24,4,4,1,3,2,0,3,490,0,40,530,910
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,582,1,25,58,38,24,40,5,88,11,0,1,4,1,4,0,0,299,0,13,312,552
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,583,2,50,52,95,30,45,8,166,10,0,3,3,1,2,0,0,465,0,19,484,807
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,584,2,68,88,168,34,77,14,268,28,0,9,12,2,4,1,1,774,0,40,814,1344
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,585,1,36,62,45,27,28,3,106,15,0,1,6,5,0,0,0,334,0,14,348,599
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,586,2,75,120,163,74,52,8,113,132,2,1,1,5,5,0,0,751,1,31,783,1332
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,587,1,35,58,35,31,13,1,72,14,0,1,4,1,1,0,1,267,0,11,278,628
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,588,2,35,30,431,33,36,9,141,20,5,3,4,5,0,1,1,754,0,27,781,1221
,16,MICHOACAN,2,PURUANDIRO,36,HUANDACAREO,589,3,80,135,197,148,103,20,253,22,6,3,11,13,0,0,0,991,0,31,1022,1649
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,590,1,24,20,53,22,18,4,109,12,8,9,3,2,0,0,1,285,0,24,309,586
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,591,1,21,25,76,27,8,8,89,8,6,5,3,1,0,0,0,277,0,17,294,595
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,592,2,47,37,176,37,11,11,233,23,8,9,10,2,0,0,1,605,0,59,664,1281
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,593,2,21,25,99,53,12,11,189,15,2,11,5,3,1,1,0,448,0,40,488,1013
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,594,1,4,1,119,12,1,1,69,2,4,0,0,1,0,0,0,214,0,14,228,466
,16,MICHOACAN,2,PURUANDIRO,37,HUANIQUEO,595,1,10,2,74,7,2,2,66,1,1,1,2,0,0,0,0,168,0,9,177,347
